date,price,dev
1371684589,105,0.35
1371685079,105,3
1371685458,103.99999,1.3
1371686782,105,0.465
1371689015,103.99999,9
1371690671,105,0.85
1371693144,105,4
1371693836,103.99999,38.6
1371694095,105,6.7
1371694461,105,3.043
1371694463,105,4.5
1371698183,105.8,0.33
1371698882,105.8,2.5
1371698942,105.99979,0.8774
1371698945,105.99979,0.9226
1371699643,105.99979,0.4
1371699911,105.99979,1.194
1371700077,103.99999,0.75
1371701553,104,0.6593
1371701555,103.99999,0.1292
1371701558,103.50001,1.017
1371701559,103.5,5.2745
1371703667,104,1.945
1371703827,104,0.2
1371708371,104,4.85
1371708877,105.99979,0.0503
1371714218,105.9998,0.0019
1371714220,105.9998,4.9981
1371721488,106,9.893
1371721491,106,8.0019
1371721494,106,1.45
1371721567,106.1,0.7551
1371722734,106.1,2.7999
1371724110,106.1,3.203
1371727746,106.1,1.71
1371728006,106.1,20.532
1371728041,106.15999,2.94
1371728076,106.16,1.528
1371728168,106.16,3.472
1371728221,107,8
1371729671,107,2
1371730062,107,2.5
1371733332,107,1.6462
1371733335,107,0.0665
1371733337,107,1.2873
1371733378,107,1.09
1371733450,107,0.135
1371734082,107,0.95
1371739060,107,1.45
1371739777,107,1.8
1371740423,105.01,9.0524
1371740424,105,0.9476
1371741081,107,1.007
1371741083,107,10
1371741085,107,3.2877
1371741087,107,2
1371741090,107,29.2
1371741230,109,0.3
1371741233,109,10
1371741237,109,1.2627
1371741240,109,0.11
1371741460,109.29999,2
1371742798,109,10
1371743145,109,1.92
1371744029,109,1.42
1371744559,109.29999,0.01
1371744729,109.29999,0.015
1371746939,109,12.4811
1371746957,109,0.2
1371747579,109,4.3066
1371747783,109.99898,1.975
1371747785,109.99898,0.49
1371747788,109.99898,0.035
1371748148,109,12
1371748312,109.99898,0.55
1371749129,109,0.5
1371749134,109,4
1371750224,109,5.022
1371750730,109.99898,0.9204
1371750881,109.99899,0.25
1371750950,109.99898,0.7796
1371751741,109.99899,1.8
1371751988,109,9.708
1371752919,109.99899,0.4
1371753626,109.99899,3
1371754118,109,0.85
1371754588,109,6.6755
1371756082,109,3.63
1371757675,109.8,0.1768
1371758565,109,3
1371758702,109,0.229
1371759195,109,1.4251
1371759402,109.8,3.6255
1371759479,109.8,0.1799
1371759482,109.8,0.27
1371759741,109.8,0.3901
1371759742,109,27.6099
1371760250,109,2.705
1371760369,109.99899,2.1182
1371760889,109,27.53
1371760960,109,0.1897
1371761850,109.99899,1.1499
1371762163,109,49.7512
1371762545,109.99897,6
1371762593,109.99897,2
1371762660,109.99898,0.86
1371762702,109.99898,0.0093
1371763248,109.99898,0.8826
1371763536,109.99898,1.24
1371764721,109.99898,5.3634
1371765164,109,2.4
1371765387,109.99898,5.29
1371766096,109,0.98
1371766290,109,1.78
1371766781,109,2.7665
1371767127,109,0.19
1371767282,109.99898,4
1371768807,109.99898,2
1371769136,109,3
1371771501,109,18.4616
1371771683,109.99898,0.264
1371771951,109,1.02
1371777268,109.9,2
1371777435,109.9,0.66
1371777744,109,22.56
1371779251,109,1.113
1371779477,109.9,0.25
1371779532,109,0.7
1371780206,109,0.1943
1371780878,109.9,2.59
1371782240,109.99897,0.1304
1371782660,109.9,0.41
1371782790,109.901,1.59
1371783175,109.901,1
1371783761,109.901,0.36
1371785378,109.99898,0.34
1371785381,109.99898,0.3323
1371785385,109.99898,16.2921
1371785387,109.99898,13.0356
1371785485,109,5.11
1371785705,109.99898,0.5
1371786250,109.99898,2.6
1371787228,109,2.614
1371787933,109.5,4.1
1371788221,109.5,0.2452
1371788522,109.5,1
1371789266,109.9989,3.98
1371790545,109.5,13.7063
1371793267,109.9989,0.55
1371806883,109.5,10.7
1371807827,109.5,15.47
1371808618,109.5,94.7785
1371808698,109.01,0.001
1371810398,109.01,1.7802
1371810400,109,0.2848
1371810403,109,1
1371810405,109,136.935
1371810480,109,3.065
1371810481,108,1
1371810484,107,1
1371810487,106,1
1371810489,105.0001,0.035
1371810864,107,0.3
1371812089,107.25,20
1371812240,107.25,1.75
1371812289,107.1,0.155
1371821677,107.33,2.73
1371821796,107.33,23.27
1371821798,107.10101,4
1371821801,107.1,4.125
1371823074,107.44,0.159
1371824378,109.75,1
1371824478,109.998,1
1371824658,109.99899,11.2819
1371824716,109.999,6
1371824855,109.999,0.3
1371825540,107.36,0.001
1371826195,107.52,0.005
1371826431,109.999,0.2
1371828103,107.69999,0.001
1371829405,109.5,0.628
1371829407,109.5,1.172
1371830638,109.5,1
1371832750,109.5,8
1371833146,109,0.85
1371833247,109,7.15
1371833250,108.7,1
1371833253,108.5,27.1
1371833256,108.5,0.7
1371833258,108,4.05
1371833286,108,7.95
1371833288,107.69999,28.999
1371833291,107.5555,26
1371833293,107.51,69
1371833295,107.5,276.165
1371835254,107.5,19.4175
1371837621,107.5,7.1168
1371842263,109.35,4.4
1371844461,109.35,0.445
1371844536,109.35,2.96
1371845183,109.35,0.77
1371845347,109.35,1.78
1371846390,107.55,0.39
1371846594,109.35,2.92
1371846845,107.55,1.93
1371846878,109.35,9
1371846907,109.35,1.7
1371847889,109.35,0.4
1371848171,108.5,2.77
1371848709,108,2.022
1371849514,108.1,0.9
1371850627,108.1,1
1371850856,108,0.5
1371850898,107.55,2.75
1371852286,108.1,0.55
1371852462,108.5,1.2305
1371854156,108.1,0.25
1371855118,107.55,2.7162
1371855343,107.55,0.099
1371856600,107.55,20
1371856610,107.55,17.1148
1371856820,107.5,1.4378
1371859020,107.5,0.1537
1371859249,107.55,1.268
1371859727,107.5,2.87
1371860949,107.55,1.6172
1371861505,107.55,2
1371862429,107.55,0.3828
1371863049,107.5,29.8507
1371863439,107.55,2.6172
1371863735,107.55,1.5828
1371865164,107.5,1.87
1371865465,107.5,0.97
1371866600,107.55,1
1371868526,109.899,1.0972
1371868528,109.899,10.9695
1371868530,109.899,4.75
1371868532,109.899,5.9333
1371871580,108.6,1.95
1371872463,108.6,7.05
1371872464,108,2.69
1371873648,109.88999,1
1371875283,107.5,0.1569
1371875416,107.5,0.5353
1371875418,107.361,8
1371875419,107.36,16.999
1371875422,107.222,22
1371875423,107,0.3
1371875425,107,35
1371875427,107,5.9282
1371876911,109.88997,4
1371877292,107,27.0768
1371877294,106.76,7.9232
1371878541,109.888,0.0002
1371880674,109.888,2.6
1371882035,106.76,2.0768
1371882037,106.75001,1.8649
1371882039,106.75,10.0583
1371882112,106.75,1.9417
1371882115,106,102.0583
1371882152,106.00001,0.1135
1371882155,106,0.1065
1371882484,109.88599,0.001
1371884648,108,0.41
1371884976,108,0.9837
1371886796,108,0.4455
1371890201,108,0.1608
1371890330,109,1.69
1371890520,109.44,0.1682
1371890522,109.44,2.4186
1371903195,106.00001,0.173
1371903282,106,1.0623
1371904035,106,1.7886
1371904841,106,11.65
1371907307,106.00001,18
1371907592,106.00001,1.12
1371913175,106.10003,0.1993
1371915911,106.10002,0.1
1371916112,108.98997,0.35
1371919045,106.11001,0.669
1371920232,106.11001,0.191
1371922038,108,2.4
1371922226,106.11001,2.579
1371922749,106.11001,1
1371923688,106.11001,1
1371924880,106.11001,23
1371925224,106.12,0.421
1371933170,107.2,3
1371933403,107.2,2.5913
1371934551,107.2,0.2927
1371935061,107.2,2.532
1371936177,107.2,1.26
1371938454,108,2.2
1371938546,108,0.2
1371940297,107.2,8.4464
1371942656,107.2,0.5
1371949570,106.12,1.409
1371949572,106.12,0.829
1371952927,106.11,1.83
1371952928,106,10.8243
1371952960,106.12,3.1416
1371952989,105,1
1371952991,105,0.5
1371953707,106.12,7.8814
1371953889,107,3
1371953989,107.2,0.018
1371953990,107.2,0.189
1371954409,107.2,6.1416
1371957386,105.09,0.32
1371957775,105.09,1.69
1371957777,105,1.4718
1371957888,105,0.0027
1371958269,105,2.38
1371958389,108,0.01
1371963272,105.00001,2.7669
1371964006,105.00001,5.4746
1371965763,107.00001,1.4
1371965961,108,1.2374
1371986204,108,6.4526
1371986207,108,1
1371994803,108,2
1371994842,108,0.0971
1371995582,108.00001,0.7
1371995704,108.00001,0.07
1371997311,108,1.2503
1372001000,107.99999,0.223
1372004054,108.98996,3.39
1372004057,108.98996,9
1372004060,108.98996,3.48
1372004509,107.99999,4.7233
1372004705,106,0.69
1372004960,107.99999,0.12
1372007035,106,0.2716
1372008654,105.00011,0.88
1372010491,106,0.5
1372013540,106,5.22
1372018084,107.5,10
1372018087,107.5,0.0084
1372018090,107.5,31.3916
1372018289,107.5,0.01
1372021473,107.5,1.013
1372021530,107.5,4
1372024448,107,0.4683
1372026897,107,1
1372027286,107,0.97
1372030854,107.5,0.66
1372033965,107.5,0.25
1372034180,107,0.66
1372035512,107.5,9.03
1372036768,107.5,8.5799
1372037024,107.5,3
1372037259,107,16.9017
1372039541,107,0.74
1372040191,107,11.45
1372040249,107,5.82
1372042730,105.25011,2.6474
1372043374,107,1
1372043376,107,11.7494
1372044211,105.25011,1
1372044331,107,5.2506
1372047148,107,0.5
1372049172,107,2.4725
1372049401,107,0.6611
1372053498,105.25011,1.3526
1372053500,105.2,1.4
1372053502,105.01002,5
1372053504,105.00011,4.12
1372053507,105,4.8922
1372053510,105,1
1372053512,104.9909,3
1372053514,104.00011,4
1372053516,104,1
1372053519,103.00011,4
1372053521,103,1
1372053523,103,14
1372053526,102,1
1372053529,101.1515,0.15
1372061782,105,4
1372061785,100.26003,0.6556
1372061787,100.26,30
1372061789,100.12,0.9925
1372061791,100.01,0.35
1372061793,100,1
1372061795,100,4.19
1372061797,100,5
1372061802,99,1.8
1372061807,99,2
1372061811,99,0.0119
1372066364,105,5.2
1372074477,101,0.5
1372075896,101,0.5
1372077643,104.5,0.0001
1372077989,104.5,3.75
1372080037,104.5,3.7499
1372080475,104.5,1.954
1372080866,104.5,0.29
1372083229,104.5,0.0061
1372084816,104,0.383
1372085096,104,6.1
1372085140,104,28.01
1372089172,104,1.3213
1372090225,104,7.5537
1372090228,104,0.23
1372091213,104,1
1372091414,103.99,0.9
1372092161,101.00003,0.4904
1372093068,101.00003,1.7
1372093168,101.00003,0.2096
1372094281,103.5,1.407
1372094348,101.00003,0.1561
1372094460,103.5,1.44
1372096927,103.4999,1.537
1372097222,101.00002,8
1372097225,101,388
1372097719,101,16
1372100382,101.0001,0.02
1372101007,101.0001,0.02
1372101401,101,0.0819
1372102774,101,0.95
1372103516,103,0.0005
1372106213,103,0.3475
1372106341,101.0601,0.02
1372106617,101.0601,0.02
1372106864,101.0601,0.08
1372108086,101.9999,0.02
1372108301,102,2.8
1372109371,101.9999,0.02
1372110276,102,5
1372115726,102,9.5
1372116146,101.06,2.8
1372116148,101,2.2
1372118918,102,2.6
1372123097,102,2.731
1372123099,102,4.269
1372123112,102,4.963
1372124576,101.1,0.2
1372124658,101,20.95
1372129759,101.01,0.23
1372129761,101,2.7402
1372131423,101,16
1372131545,101,8.5
1372131593,101,0.3
1372131917,101,2.97
1372132690,102.99,1.42
1372132738,103,0.652
1372132740,103,4.148
1372133167,103,5
1372134174,101,0.022
1372136996,101,20
1372137220,101,16
1372139745,101,0.3376
1372143313,102.5,0.19
1372144765,102.5,5.9921
1372144963,103,5.7
1372145901,100,1.53
1372146047,100,12
1372146139,100,0.47
1372147057,100,0.1287
1372147159,103,0.152
1372162076,101.1,2.88
1372163474,101.1,0.5
1372163623,101.1,0.02
1372164676,101.1,0.5922
1372166866,103.4999,2
1372170405,101.1,3.4175
1372172777,103.4998,0.02
1372172820,101.1,5.9903
1372172922,101.1,19.0097
1372177349,102,1.0125
1372177640,103.49989,2.8154
1372177843,103.49989,12.1846
1372179195,103.49989,2.18
1372179220,103.49989,0.46
1372180376,103.4999,1.4
1372180590,103.4999,7.063
1372181472,103.5,0.01
1372183129,103.4999,0.095
1372183891,103.5,0.01
1372183992,103.99999,0.0501
1372184024,103.99999,0.0069
1372184087,103.99999,0.4
1372184927,103.99999,4.6756
1372185208,103.5,0.02
1372185231,103.5,0.02
1372185244,103.6,7.96
1372185358,103.99999,6.5
1372185457,103.99999,7.45
1372187581,103.6001,0.02
1372187586,103.6001,0.02
1372187606,103.6001,0.02
1372187739,103.6001,0.02
1372187741,103.6,3.91
1372187745,103.99999,2.4174
1372187902,104,0.02
1372187917,104,0.02
1372187939,104,0.02
1372187964,104,0.02
1372187986,104,0.02
1372188008,104,0.02
1372188029,104,0.02
1372188049,104,0.02
1372188070,104,0.02
1372188091,104,0.02
1372188110,104,0.02
1372188132,104,0.02
1372188163,104,0.02
1372188171,104,2.15
1372188192,104,0.02
1372188214,104,0.02
1372188247,104,0.02
1372188268,104,0.02
1372188783,103.99999,1.3326
1372188977,103.99999,4.6674
1372188994,104,0.02
1372189507,104,2
1372190281,103.6,14.75
1372191888,104,1.875
1372192464,103.6,0.7
1372192861,103.6,2.6
1372197031,103.6,0.08
1372197555,102,0.4165
1372197557,102,0.7385
1372199158,103.6,1.03
1372199961,103,1
1372199963,102,1.3535
1372199965,101.84362,0.02
1372199967,101.11001,3.0265
1372200508,104,4
1372200510,104,0.89
1372200512,104,20.16
1372200514,104,1.85
1372201030,101.12,2.9487
1372208686,102.5,2
1372210549,101.11001,9.1735
1372210552,101,1.3965
1372211994,101,1.7
1372213190,101.01,0.9699
1372213654,102.5,0.6014
1372213881,101.01,0.717
1372214272,101.01,7.3131
1372214276,101.01,8
1372214279,101.00001,4.1039
1372217576,101.00001,1.3
1372218547,101.00001,0.93
1372219111,101.00001,0.6661
1372219282,101.00001,0.7946
1372219601,102.5,0.23
1372221631,102.5,0.948
1372223053,102.5,1
1372223553,102.5,1
1372223576,104,5.2206
1372223580,104,2.029
1372223583,104,34.7504
1372224213,104,0.1064
1372224925,104,1.1245
1372224990,104.5,0.9054
1372225516,102.45,0.6238
1372225519,101,11.9035
1372225520,100.5,2.69
1372225522,100,1
1372225525,100,3.7827
1372226451,100.0001,1.435
1372233309,100.00012,5.025
1372233312,100,22.4273
1372233314,100,1.6677
1372235334,104.99998,1.0885
1372235336,104.99998,2.2715
1372239805,104.99998,0.3698
1372243826,100.00005,0.395
1372247905,105.5,2.3587
1372247907,105.5,0.9709
1372247910,105.5,0.82
1372247913,105.5,3.2
1372247915,105.5,2.79
1372247917,105.5,6.339
1372247919,105.5,1.029
1372247921,105.5,0.28
1372247924,105.5,1.35
1372247925,105.5,20.8624
1372247980,105.5,6
1372248005,105.5,1.5
1372256796,104.98999,0.393
1372256868,104.99,1.2406
1372258013,105.49876,0.2222
1372258221,105.5,1.449
1372258224,105.5,0.1678
1372258768,105.49999,0.0015
1372262264,104.99,0.0394
1372262477,104.32077,0.02
1372263740,104.32077,0.39
1372265959,105,0.46
1372266376,105,0.6
1372268204,103.0002,0.1
1372268211,103.0002,0.1
1372268245,103,0.57
1372268249,103,0.1
1372268295,101.1201,0.1
1372268299,101.12001,0.3
1372268318,105,1.155
1372268704,105,3.845
1372270007,105.9999,0.97
1372270009,105.9999,0.005
1372270012,105.9999,1.137
1372270014,105.9999,30
1372270016,105.9999,71.4698
1372270018,105.9999,1
1372270021,105.9999,30
1372270043,105.9999,10.7476
1372270092,107,1
1372270095,107,0.0503
1372270097,107,0.3855
1372270099,107,5.0642
1372270102,101.13121,0.9
1372270122,105.99,0.05
1372270351,105.99,0.01
1372273053,105.99,3.081
1372273082,101.13201,2.4069
1372273237,101.13201,0.365
1372273239,101.132,0.135
1372273287,101.132,0.01
1372274179,101.132,2
1372277871,104.99999,0.001
1372277895,104.99998,0.0037
1372280470,104.99997,0.924
1372280936,105,1.148
1372280940,105,30
1372280942,105,1
1372280944,105,0.852
1372281411,101.13401,1.6496
1372281459,101.13401,3
1372282538,101.13401,25
1372283488,101.13401,0.0104
1372283886,104.99,0.9275
1372284209,104.99,0.0017
1372284312,104.99,0.1908
1372284464,105,1.9764
1372284466,105,0.488
1372284469,105,1.0432
1372284694,101.1341,1.735
1372284698,101.13401,29.9896
1372284700,101.13241,30
1372284702,101.1324,0.1
1372284704,101.12,1.92
1372284706,101,4.85
1372284708,101,1.4054
1372285078,101,8.1746
1372285081,100.1,2
1372285083,100,2.1923
1372285085,100,5
1372285087,100,6
1372285089,100,1
1372285091,100,0.18
1372285093,100,0.4531
1372286415,100.00001,15
1372290096,100.1,0.1386
1372290358,104.97799,1
1372293922,100.1,4.8614
1372293925,100,1.0469
1372293927,100,1.5917
1372296099,101.1,1.94
1372296399,101,100
1372297886,100.00001,5.735
1372300667,102,2
1372301052,100.11,2
1372301055,100.00001,1.265
1372301057,100,0.4083
1372301060,100,0.3267
1372301234,100,2.1
1372301407,100,0.0033
1372301462,99.40002,0.68
1372301737,99.5,32.8555
1372303529,101.5,0.14
1372303799,99.35002,1.006
1372305740,99.35002,1.399
1372305823,99.35002,5.025
1372306005,99.35002,0.576
1372306214,99.35,11
1372306219,99.00001,0.7
1372306238,99,17.425
1372306288,100,1.94
1372306290,99,27.185
1372308526,101.5,1.8
1372308633,101.5,0.0974
1372315122,104.59989,1.5193
1372315142,104.59989,1.0809
1372315184,104.59996,5
1372315186,104.59996,6
1372315189,104.59996,5
1372315191,104.59996,9
1372319715,103.5,0.375
1372319887,101.51,29.128
1372319962,101.51,20.872
1372320101,101.5,0.8656
1372320102,99.00402,7.3894
1372323878,100,20
1372323880,99.00402,2.6606
1372323881,99.004,4
1372323884,99.00021,1.7754
1372323886,99.0002,0.689
1372332085,99.00021,1.0437
1372332940,99.00021,8.9563
1372332991,99.0002,3.6138
1372332992,99,4.39
1372332994,99,1.85
1372332996,99,2
1372332997,99,9.1462
1372339622,99.11,10
1372339624,99.031,0.9825
1372339626,99.03001,7
1372339628,99.02,9.8
1372339630,99,5.8538
1372339633,99,9.8
1372339635,99,2.65
1372339636,99,22.4137
1372341727,102.79998,1
1372343648,100.01,0.1
1372344407,100.01,0.1
1372346589,101.1,0.7375
1372346907,103.49987,5
1372346909,103.49987,7.5505
1372346911,103.49987,25
1372346913,103.49987,5
1372346915,103.49987,4.8995
1372346931,101.1,1.2625
1372347074,101.1,0.42
1372348808,101.1,0.0075
1372348931,103.25,14.4
1372351344,101.11121,0.1
1372353096,103,0.2537
1372353471,103.24999,2.3857
1372354045,103.24999,1
1372354199,103,2
1372354491,103,2.46
1372354575,103,8.37
1372354814,103.24999,6.5
1372354818,103.24999,0.6739
1372355922,103.24999,1.8987
1372355925,103.24999,1.8813
1372357599,103.24999,2.065
1372358741,103.25,0.4941
1372358748,103.25,19.3359
1372359866,103.2,0.532
1372360000,103.2,0.0002
1372360996,103.25,5.5
1372361857,103.25,1.06
1372363472,103.25,2.823
1372366449,103.2,4.8
1372366646,103.25,4.9
1372367601,103.25,1
1372368680,103.2001,20
1372369002,103.2002,20
1372369005,103.2,5.2985
1372369007,102.5,0.0277
1372369009,102.1,0.57
1372369012,102,67.1038
1372371512,102.0002,20
1372371515,102,27.8962
1372371517,101.112,2.882
1372371519,101.1,0.4925
1372371520,100.024,7
1372371523,100,1.7293
1372371555,102.0003,4
1372371603,102.0003,16
1372371631,102.0004,20
1372371683,102.0005,20
1372371765,102.0007,20
1372371804,102.0008,18
1372371891,102.0009,0.1108
1372372697,100.50001,1.9585
1372372699,100.5,10
1372372701,100.10011,20
1372373524,100.5001,0.0415
1372376781,100,0.2117
1372376783,100,1.9143
1372381953,100.2,10
1372381955,100.01002,5
1372381957,100.01001,5
1372381959,100.01,0.9708
1372381960,100,1.4837
1372381962,100,1
1372381964,100,1
1372381966,99.15,3.8695
1372382770,102.99999,0.05
1372383649,99.15,1.1305
1372383651,99.13,11.3328
1372383706,99.13,1.93
1372388176,100,1.94
1372388178,99.13,6.7372
1372388181,99,0.3228
1372389673,99,0.71
1372390812,100,3.4614
1372390843,102.89999,0.2
1372391212,100.00001,0.3013
1372391972,102.89999,0.13
1372394317,100.00001,0.1242
1372394319,100,6.5386
1372394322,100,0.485
1372394324,99,1.3155
1372395570,102.89999,1.1733
1372395595,102.89999,1.0275
1372395738,102.89999,4.1
1372395879,102.89999,5.0492
1372396229,99.00001,2.2308
1372396232,99,4.0692
1372396447,99,1.0188
1372396449,99,5
1372396451,99,3
1372396453,99,0.1
1372396456,99,1.43
1372398318,99,2.0012
1372399667,100.4,2.17
1372400133,100.4,1.5
1372400153,100.4,2.1176
1372400474,100.4,1.4
1372403210,102.89999,0.58
1372403373,100.4,2.4
1372404810,100.4,0.0124
1372407397,98.8001,0.16
1372407399,98.1515,1
1372407401,98,0.991
1372407404,98,2
1372407406,97.099,8.468
1372419459,97.099,1
1372419708,97.222,5
1372420236,97.222,0.575
1372420723,97.222,1.9
1372421104,97,0.0714
1372421107,97,2
1372421109,97,0.6
1372421112,97.3,2.3286
1372421363,99.0002,1
1372421747,101,2.143
1372421820,101,0.019
1372423431,99.0002,1.13
1372428017,99.0002,7.87
1372428029,99.0002,9
1372428128,99,5
1372429451,99,0.025
1372430295,99.00019,0.308
1372430570,99.00019,0.18
1372430969,98.8,0.1
1372431988,99,0.1
1372432101,96.1515,2
1372432139,96.1,10
1372432191,96.0002,0.16
1372432571,96.00001,12.51
1372433116,96,3
1372433121,96.1515,2
1372433319,96.3,10
1372433336,96,0.115
1372433359,96,2.224
1372433372,96,0.75
1372433544,98.88999,1.17
1372434506,98.88999,0.0032
1372435479,98.88999,5
1372436178,96.01,10
1372436196,96,1
1372436269,96,1
1372436361,96,8
1372437148,98.87,2
1372437195,98.87,0.93
1372437871,96.1,1.8626
1372437930,98.87,1.07
1372438038,98.87,2.76
1372438109,98.87,4.9
1372438169,98.87,0.0098
1372438383,98.87,0.009
1372438699,98.87,5.5
1372438998,98.87,0.4812
1372439071,98.87,1.4
1372439187,98.87,0.0688
1372439516,96.1,0.1374
1372439518,95.8,0.31
1372439519,95.10001,3.6526
1372439945,98,1.47
1372440345,98,0.64
1372440705,98.86999,1.3566
1372440747,98.87,0.2
1372440771,98.86999,0.015
1372441157,95.11,5
1372441242,95.10001,1.3474
